gene_id,PR05826,PR05827,PR05851,,Genotype,BLS:STM
AT1G06190,91.29746668,85.70639092,85.72595086,,,
AT1G06200,105.7206419,130.5286978,88.81937817,,,
AT1G06210,22.23474794,19.33352151,11.7483519,,,
AT1G06220,31.56790596,33.35900633,14.71318565,,,
AT1G06225,0,0,0,,,
AT1G06230,32.81469515,34.55941969,19.51275285,,,
AT1G06240,10.22690469,8.305245155,5.268110178,,,
AT1G06250,0.219944383,0,0,,,
AT1G06260,0,0,0.052041426,,,
AT1G06270,7.289422896,5.289013156,3.330651259,,,
AT1G06280,0,0,0,,,
AT1G06290,19.26747503,18.80921716,9.957464785,,,
AT1G06310,0.352547276,0.788873417,0,,,
AT1G06320,0.158599351,0,0,,,
AT1G06330,0,0,0,,,
AT1G06340,0,0,0,,,
AT1G06350,0.309821988,1.285343099,7.91029674,,,
AT1G06360,163.3368901,156.3934846,85.57275747,,,
AT1G06380,26.41249327,27.14573784,15.7961034,,,
AT1G06390,45.86631042,51.79525696,35.32184232,,,
AT1G06400,70.52725559,66.20805663,62.53412853,,,
AT1G06410,37.6406645,32.08114277,20.90697097,,,
AT1G06420,41.07389805,41.16634409,10.48329985,,,
AT1G06430,6.510125751,5.822682222,5.897825972,,,
AT1G06440,2.146567179,5.669476312,2.197718734,,,
AT1G06450,4.822123211,3.330998829,1.636493815,,,
AT1G06460,62.38832662,59.52127272,109.4165521,,,
AT1G06470,27.93947318,28.62292919,23.68273623,,,
AT1G06475,8.046948644,6.674323278,11.23651894,,,
AT1G06490,0.983817926,1.206306991,1.599231159,,,
AT1G06500,58.69179301,51.67160399,55.01348517,,,
AT1G06510,25.71819696,19.40835589,30.00880842,,,
AT1G06515,135.2490748,139.78609,113.0668454,,,
AT1G06520,1.184713698,0.517468864,0.183299493,,,
AT1G06530,58.30125205,54.83176304,40.94310998,,,
AT1G06540,0,1.65975235,1.136650826,,,
AT1G06550,52.90405645,50.93471965,23.34674939,,,
AT1G06560,14.5238237,23.85811015,16.38055922,,,
AT1G06570,10.16508078,9.221079826,9.02666218,,,
AT1G06580,3.143707167,2.19146942,0.821859804,,,
AT1G06590,13.09635152,12.33791479,4.216887799,,,
AT1G06620,1.840214695,0.771376707,30.91317576,,,
AT1G06630,22.39281273,19.95036213,13.74503335,,,
AT1G06640,38.92685338,42.39097217,379.8664022,,,
AT1G06645,3.133957753,2.450282896,10.73159432,,,
AT1G06650,12.04212011,12.8020736,27.96621838,,,
AT1G06660,12.31810231,14.62166064,5.274106999,,,
AT1G06670,20.00088339,19.87850763,12.61217522,,,
AT1G06680,1251.818271,1227.00776,1669.181426,,,
AT1G06690,18.39360871,21.38314277,18.04433187,,,
AT1G06700,79.51698302,84.74915574,74.0816886,,,
AT1G06710,2.875977281,2.923193091,0.968658846,,,
AT1G06720,21.78871413,23.82756666,11.91404128,,,
AT1G06730,12.03582043,8.938224616,9.701628603,,,
AT1G06750,0.117971434,0,0.509551722,,,
AT1G06760,403.4329185,393.5803942,227.9119239,,,
AT1G06770,10.06717525,12.19092034,5.811868059,,,
AT1G06780,5.275422976,6.624145944,7.689358016,,,
AT1G06790,32.80401931,32.79751606,17.37828221,,,
AT1G06800,3.855562523,4.275792245,9.263373814,,,
AT1G06810,0.357304286,0,0,,,
AT1G06820,19.76743995,16.9829425,15.64945054,,,
AT1G06830,0.7253277,0,4.83360764,,,
AT1G06840,6.169304184,6.751747294,5.010378289,,,
AT1G06850,10.20854286,9.621162066,9.851534308,,,
AT1G06870,13.00859461,14.77540407,7.248465563,,,
AT1G06890,47.69912407,42.76041305,58.40734247,,,
AT1G06900,20.33950288,19.6070998,14.26940358,,,
AT1G06910,6.572205682,6.60547476,4.990652957,,,
AT1G06920,0,0,0,,,
AT1G06923,0,0,0,,,
AT1G06925,0,0,0.248642368,,,
AT1G06930,0,0,0,,,
AT1G06950,84.91194057,93.25458113,51.66480361,,,
AT1G06960,62.08084287,71.7402696,45.14480565,,,
AT1G06970,0,0,0.06470693,,,
AT1G06980,0.426663353,0,0,,,
AT1G06990,0,0,0,,,
AT1G07000,2.089634563,1.202490577,7.310085628,,,
AT1G07010,8.294627417,7.953152468,6.607314405,,,
AT1G07020,33.95597822,36.31493283,59.51288685,,,
AT1G07025,0,0,0,,,
AT1G07030,29.59615865,29.19489156,22.06301822,,,
AT1G07040,11.97737753,14.95383327,34.98638743,,,
AT1G07050,71.58117386,51.32191372,273.2833344,,,
AT1G07060,0.885626007,0,0,,,
AT1G07070,101.9676867,96.05119039,90.14496057,,,
AT1G07080,66.10532258,55.89871202,60.10041245,,,
AT1G07090,5.522799744,3.237780852,18.26574799,,,
AT1G07110,35.77263363,43.13105975,40.73062366,,,
AT1G07120,0,0,0.273316802,,,
AT1G07130,11.39157079,4.676171837,7.450004873,,,
AT1G07135,7.173570656,2.54708149,19.27934671,,,
AT1G07140,170.1782582,196.1153229,178.6316263,,,
AT1G07150,0,0,0.179022505,,,
AT1G07160,0,0,0,,,
AT1G07170,82.52119518,96.83982087,67.41568213,,,
AT1G07175,0,0,0,,,
AT1G07180,2.250807231,2.619225626,3.888747177,,,
AT1G07190,0,0,0,,,
AT1G07200,12.50820217,10.29639225,8.878054848,,,
AT1G07210,68.34058152,71.07984461,52.47682594,,,
AT1G07220,8.424081552,8.233417167,10.46647324,,,
AT1G07230,16.80400717,16.7028898,16.36010909,,,
AT1G07240,8.078345334,9.93470476,18.42331394,,,
AT1G07250,10.53452135,10.5000083,14.02342957,,,
AT1G07260,4.062182685,5.524156877,2.401979105,,,
AT1G07270,2.764518336,2.33513379,1.521337495,,,
AT1G07280,17.03236577,18.85184536,23.56751967,,,
AT1G07290,2.948710633,2.280393787,4.475562629,,,
AT1G07300,13.17317195,14.3472081,25.25743871,,,
AT1G07310,26.35954166,22.21623187,22.61870745,,,
AT1G07320,405.1729594,384.560514,423.7076818,,,
AT1G07330,0.0302094,0,0,,,
AT1G07340,0,0,0,,,
AT1G07350,23.67257506,24.59856987,37.6274456,,,
AT1G07360,27.94682898,26.68344597,29.75042046,,,
AT1G07370,46.82445594,55.76767894,19.52972784,,,
AT1G07380,1.899667785,0.965209828,1.767273448,,,
AT1G07390,0.955887849,1.572324435,1.882709003,,,
AT1G07400,4.590681644,4.500239915,2.719329192,,,
AT1G07410,4.867647686,2.820807016,3.164118696,,,
AT1G07420,62.24856235,53.77038145,46.80063993,,,
AT1G07430,0.304071593,0.283244419,0.767816614,,,
AT1G07440,4.152491379,3.407154542,18.90799493,,,
AT1G07450,0,1.282015608,0.548727985,,,
AT1G07460,0,0,0,,,
AT1G07470,29.62489655,27.67063192,32.61447235,,,
AT1G07473,0.082236701,0,0,,,
AT1G07476,0,0,0,,,
AT1G07480,24.77468093,23.97194444,28.09129735,,,
AT1G07485,0,1.242349283,0.886250026,,,
AT1G07490,3.35799861,0,3.812516314,,,
AT1G07500,0,0,0,,,
AT1G07510,11.52021004,16.01864918,8.225358346,,,
AT1G07520,3.409278391,1.502362041,3.446697657,,,
AT1G07530,18.75893902,15.30442553,12.32232828,,,
AT1G07540,0,0,0,,,
AT1G07550,0,0,0,,,
AT1G07560,0,0,0,,,
AT1G07570,25.28285125,25.88276393,17.64951286,,,
AT1G07590,2.982655961,4.104396932,3.647374404,,,
AT1G07600,348.4726557,222.0856888,250.6315072,,,
AT1G07610,40.32101188,30.91469159,9.729483977,,,
AT1G07615,16.65443012,15.07082012,13.66224382,,,
AT1G07620,0,0,0,,,
AT1G07630,6.188962919,5.756561882,9.504663925,,,
AT1G07640,3.992349944,2.245059134,11.0046187,,,
AT1G07645,0,0,0,,,
AT1G07650,11.8130886,15.43374611,31.98208124,,,
AT1G07660,202.8526369,207.6206557,76.0845647,,,
AT1G07670,15.0061071,11.92349209,11.95169079,,,
AT1G07680,0,0,0,,,
AT1G07690,0,0.464730658,0,,,
AT1G07700,26.71259287,28.7312268,21.5976692,,,
AT1G07705,14.11903861,13.68688462,6.549603848,,,
AT1G07710,0,0.269099554,0,,,
AT1G07720,7.008833126,7.924191332,13.00622793,,,
AT1G07725,0,0,0,,,
AT1G07730,3.639922889,4.263010073,5.875610426,,,
AT1G07740,0.27030846,3.432440022,0.233507615,,,
AT1G07745,21.84644686,14.92389706,11.80550885,,,
AT1G07747,0,0,0,,,
AT1G07750,6.182264907,7.088118857,7.471807639,,,
AT1G07770,2215.294753,2255.078911,1744.717804,,,
AT1G07780,32.51210083,32.69531721,18.68060924,,,
AT1G07790,326.2931512,354.3259367,97.80155652,,,
AT1G07795,0,0,0,,,
AT1G07810,15.19148814,14.88713463,17.36282301,,,
AT1G07820,980.7865214,957.1664127,384.7262491,,,
AT1G07830,118.9108662,92.80991742,67.90508817,,,
AT1G07840,20.69054369,28.86378271,19.5037298,,,
AT1G07850,0.133824299,0,0,,,
AT1G07860,0,0,0,,,
AT1G07870,7.61276886,6.75109657,5.114928719,,,
AT1G07880,8.511498517,12.9843703,10.37740346,,,
AT1G07885,1.263637108,0,1.746561026,,,
AT1G07890,465.4151671,437.7957206,501.5483093,,,
AT1G07900,0,1.259152437,1.593394025,,,
AT1G07901,0,0,0,,,
AT1G07910,8.692679737,9.273584621,7.209503602,,,
AT1G07920,324.3251,318.1081353,285.4414388,,,
AT1G07930,265.7462534,256.6939789,168.082241,,,
AT1G07940,245.0686574,223.2798446,165.6952742,,,
AT1G07950,38.77327796,49.51630203,41.92591573,,,
AT1G07960,67.10514773,71.77243374,56.14243189,,,
AT1G07970,18.51392235,13.83142902,11.99502376,,,
AT1G07980,18.02056397,29.60132234,16.43201738,,,
AT1G07985,0.857530285,0,6.790508817,,,
AT1G07990,18.93000775,16.641756,17.27801264,,,
AT1G08000,23.10452081,18.98402178,14.54195754,,,
AT1G08005,0,0,0,,,
AT1G08010,22.32564113,27.75772013,15.84113615,,,
AT1G08030,13.81576571,16.57168304,13.75721846,,,
AT1G08032,0,0,0,,,
AT1G08035,2.220390917,1.65975235,0.42624406,,,
AT1G08040,31.73477776,26.29125726,21.08071797,,,
AT1G08050,0.710156181,0.928375496,1.617337274,,,
AT1G08060,4.192346488,4.591014279,3.371203019,,,
AT1G08065,0,0,0,,,
AT1G08070,1.228895602,2.33931133,2.050796892,,,
AT1G08080,0,0,0,,,
AT1G08090,0,0,0.168571097,,,
AT1G08100,0,0,0,,,
AT1G08110,123.815019,129.9079725,100.0553747,,,
AT1G08120,0,0,0,,,
AT1G08125,30.18723421,35.7720309,16.62747726,,,
AT1G08130,24.02476072,23.18659344,11.47464098,,,
AT1G08135,0,0,0,,,
AT1G08140,0,0,0,,,
AT1G08150,0,0,0,,,
AT1G08160,7.98140519,2.637660491,9.112406795,,,
AT1G08165,0.863485357,6.535274876,17.90225052,,,
AT1G08170,0,0,0,,,
AT1G08180,7.956400788,13.81743831,28.29194948,,,
AT1G08190,19.93146016,19.40996624,20.09212826,,,
AT1G08200,147.4567302,142.1003358,154.4183865,,,
AT1G08210,39.6817936,43.14076787,35.91343968,,,
AT1G08220,13.86600486,8.479222094,6.77030565,,,
AT1G08230,7.358729191,5.667760512,23.52640887,,,
AT1G08250,2.502856107,2.525710097,7.351165671,,,
AT1G08260,9.714809352,9.79384394,2.914704987,,,
AT1G08270,2.415162051,0.157239696,2.288257585,,,
AT1G08280,6.64818801,5.031670281,8.165938832,,,
AT1G08290,0.459844273,0.340298337,0,,,
AT1G08300,2.510696379,3.177525884,3.498967303,,,
AT1G08310,0.519715324,0,0,,,
AT1G08315,2.828841598,1.76412328,3.294892733,,,
AT1G08320,0.236473168,0.412183312,0.25999119,,,
AT1G08340,1.279622878,0,1.186293709,,,
AT1G08350,8.447521152,8.825944104,4.430048433,,,
AT1G08360,934.9994528,897.5191141,707.097646,,,
AT1G08370,27.36873153,32.02284689,23.59399864,,,
AT1G08380,1223.503634,1375.800505,1919.85766,,,
AT1G08390,25.4540466,38.34027927,15.82662727,,,
AT1G08400,2.960521223,3.013532962,3.647166565,,,
AT1G08410,19.75771579,22.25981083,8.769068474,,,
AT1G08420,11.48037254,13.32965192,11.24380798,,,
AT1G08430,0,0,0,,,
AT1G08440,0.227051926,0.499909473,0,,,
AT1G08450,42.93452367,43.03132521,36.73120577,,,
AT1G08460,15.35085079,16.21024795,21.02804029,,,
AT1G08465,70.79646428,67.26034251,31.6434374,,,
AT1G08470,23.13522404,18.66648333,11.95009561,,,
AT1G08480,157.9634751,169.2773297,126.6928498,,,
AT1G08490,28.94164713,32.60876809,30.94311404,,,
AT1G08500,1.628933075,1.415500585,2.501624526,,,
AT1G08510,43.45443016,47.9527772,40.74604234,,,
AT1G08520,112.7410053,114.7597703,121.2930403,,,
AT1G08530,16.74759971,13.82033323,8.049073876,,,
AT1G08540,36.47434481,32.53722891,38.96004606,,,
AT1G08550,29.78744734,35.45704209,48.75753327,,,
AT1G08560,132.3381545,115.7941437,40.52470857,,,
AT1G08570,59.84328951,61.22321275,32.43161326,,,
AT1G08580,149.7450735,140.6559806,106.9803841,,,
AT1G08590,0,0,0,,,
AT1G08600,9.297636923,10.25861527,4.173159749,,,
AT1G08610,12.08262724,11.72615035,4.955087197,,,
AT1G08620,8.974538717,12.18477696,5.918099344,,,
AT1G08630,3.781055657,5.009770602,14.36169401,,,
AT1G08640,97.92802067,87.16062872,67.11826804,,,
AT1G08650,17.19699258,14.5656372,19.40980846,,,
AT1G08660,39.50581847,41.40750162,31.24413827,,,
AT1G08670,0,0,0,,,
AT1G08680,25.25297359,20.84872967,19.7693564,,,
AT1G08695,0,0,0,,,
AT1G08700,28.25537106,24.82828658,22.55525836,,,
AT1G08710,18.09818633,17.16834373,11.24938715,,,
AT1G08720,7.976607771,7.299356264,7.590247543,,,
AT1G08730,0.976260247,0.733785249,0.267545004,,,
AT1G08750,12.03996035,9.461868407,13.43819319,,,
AT1G08760,6.847934605,7.315319701,4.111064204,,,
AT1G08770,19.09536189,11.60166892,24.80740429,,,
AT1G08780,64.40272323,71.34509311,47.78523792,,,
AT1G08790,0,0,0,,,
AT1G08800,1.330108503,0.563183472,2.169482783,,,
AT1G08810,1.917490614,4.130479779,13.12406977,,,
AT1G08820,31.1925718,28.20807016,26.3676558,,,
AT1G08830,397.9482319,405.0674425,556.0228396,,,
AT1G08840,6.314728779,8.764022114,1.863684134,,,
AT1G08845,13.09558218,16.81929466,11.04606947,,,
AT1G08860,0.655363245,0,0,,,
AT1G08880,466.2096324,487.0653533,199.6789481,,,
AT1G08890,11.20859702,8.027847332,15.01479076,,,
AT1G08900,4.162633513,7.452754071,16.58761441,,,
AT1G08910,21.44772785,23.13014877,18.05323335,,,
AT1G08920,2.926456649,2.69067384,13.70758094,,,
AT1G08930,24.62236313,21.56509215,70.3482802,,,
AT1G08940,0.404184635,0.88990977,2.856742104,,,
AT1G08960,6.705824124,7.340535437,7.59291064,,,
AT1G08970,45.60095945,52.68783676,36.73047951,,,
AT1G08980,52.61179794,48.25671514,66.31397022,,,
AT1G08985,0,0,0,,,
AT1G08990,0,0,0,,,
AT1G09000,6.353802296,7.462166935,1.583557392,,,
AT1G09010,32.56573346,35.57402536,26.88179205,,,
AT1G09020,25.64976175,28.77663659,20.91041556,,,
AT1G09026,0,0,0,,,
AT1G09030,0,0,0,,,
AT1G09040,2.533647823,3.279102833,1.413335567,,,
AT1G09050,2.169542271,3.409460742,0.976131435,,,
AT1G09060,23.26750384,18.91011177,17.0497624,,,
AT1G09070,25.98426704,22.00678408,57.01178242,,,
AT1G09080,0,0,0,,,
AT1G09090,0,0,0,,,
AT1G09100,21.79893221,16.74510053,11.56890717,,,
AT1G09130,101.1325222,97.40554166,115.0376421,,,
AT1G09140,59.05084247,56.67468116,28.35077591,,,
AT1G09150,113.0122044,134.6697522,75.44519861,,,
AT1G09155,1.107643285,0.576907024,0,,,
AT1G09157,0,0.728522445,0,,,
AT1G09160,31.10962628,27.05512396,11.8513733,,,
AT1G09170,0.307472531,0.082741363,0.336441899,,,
AT1G09176,0,0,0,,,
AT1G09180,0.69434905,0,0.922796418,,,
AT1G09190,3.097864991,4.204135591,2.916036682,,,
AT1G09195,6.361918735,5.045536677,4.6468404,,,
AT1G09200,554.8492185,677.8368021,255.2050749,,,
AT1G09210,160.2059938,175.6435853,98.31494754,,,
AT1G09220,2.359623351,0.786821213,0.638100018,,,
AT1G09230,20.79381893,17.11268365,13.98234465,,,
AT1G09240,0,0,0,,,
AT1G09245,0,0,0,,,
AT1G09250,15.8416352,11.76349478,22.37781315,,,
AT1G09260,0,0,0,,,
AT1G09270,23.06899655,22.81405048,16.37441467,,,
AT1G09280,28.59293779,26.32076342,18.2406092,,,
AT1G09290,17.60619427,18.69575483,10.41305689,,,
AT1G09300,9.019401703,12.91179814,5.36342728,,,
AT1G09310,107.4175784,112.2324539,518.3696094,,,
AT1G09320,12.18214476,12.43468517,8.121677358,,,
AT1G09330,50.86713738,43.72693008,45.47363099,,,
AT1G09340,154.8805661,180.1597676,251.670688,,,
AT1G09350,0.061861638,0,0,,,
AT1G09360,0,0,0,,,
AT1G09370,1.243418914,3.585065075,0,,,
AT1G09380,0,0,0,,,
AT1G09390,22.23183862,24.49230778,8.058425435,,,
AT1G09400,0,0,0,,,
AT1G09410,0.909961906,2.354920579,1.318579358,,,
AT1G09415,47.22424341,44.41673544,100.6011423,,,
AT1G09420,23.78657775,30.05404396,11.4563144,,,
AT1G09430,46.34783049,39.75907464,49.95780968,,,
AT1G09440,4.326671809,4.276616707,3.411777936,,,
AT1G09450,20.60276061,21.3311372,4.177191787,,,
AT1G09460,9.297467709,4.580615623,3.353291638,,,
AT1G09470,38.61854984,35.99249309,10.14637937,,,
AT1G09480,3.640640964,2.034766664,1.548302747,,,
AT1G09483,0,0,0,,,
AT1G09490,20.72364856,28.06728578,14.41048029,,,
AT1G09500,2.797056861,1.635823405,1.427786851,,,
AT1G09510,0,0,0,,,
AT1G09520,35.57162665,27.96396545,23.04657538,,,
AT1G09530,6.236831377,6.652287417,22.88078114,,,
AT1G09540,0,0,0,,,
AT1G09550,0,0,0,,,
AT1G09560,15.87243083,20.67523325,34.09564985,,,
AT1G09570,16.40545287,18.24057486,19.24133248,,,
AT1G09575,5.905886195,8.672064409,2.19959392,,,
AT1G09580,12.69085818,11.46371153,14.20683183,,,
AT1G09590,736.9455027,848.7460501,374.1027866,,,
AT1G09600,3.246221873,2.778634353,0.450686027,,,
AT1G09610,0.329527981,0,0.8856237,,,
AT1G09620,60.15930947,65.02718196,39.08330149,,,
AT1G09625,0,0,0,,,
AT1G09630,56.32459529,64.75318226,34.16209273,,,
AT1G09640,206.1628508,202.9053246,198.5639979,,,
AT1G09645,35.44324941,31.17387193,40.82382361,,,
AT1G09650,2.516056549,4.422828324,2.056655412,,,
AT1G09660,48.4129382,55.56950784,34.30765735,,,
AT1G09665,0,0,0,,,
AT1G09680,2.283691536,1.771403453,2.473337242,,,
AT1G09690,1742.858844,1749.457437,1250.553572,,,
AT1G09700,17.71378532,18.32366594,10.48560387,,,
AT1G09710,9.50231812,11.78959572,7.617393845,,,
AT1G09720,0,0,0,,,
AT1G09730,17.99345835,21.55284843,11.40247076,,,
AT1G09740,7.168936567,15.25910692,13.63485359,,,
AT1G09750,236.111436,236.2690665,331.7088107,,,
AT1G09760,125.0464954,119.7471486,74.47336215,,,
AT1G09770,81.1778423,86.84413554,59.63885823,,,
AT1G09780,64.25073838,68.62272859,59.28917375,,,
AT1G09790,0,0,0,,,
AT1G09794,12.30466633,16.66495093,6.153898615,,,
AT1G09795,86.99927827,99.33617812,81.20875959,,,
AT1G09800,12.44530101,6.503737357,8.015216719,,,
AT1G09810,13.83776534,14.07512279,8.057913184,,,
AT1G09812,0.963890631,6.889902195,4.024536938,,,
AT1G09815,133.8747697,132.6713082,64.44810186,,,
AT1G09820,3.704309504,3.565869916,3.627638902,,,
AT1G09830,17.3604298,16.95002625,8.497691146,,,
AT1G09840,25.83089845,25.52164217,19.72641348,,,
AT1G09850,10.38548141,12.98699373,16.88043257,,,
AT1G09860,0,0,0,,,
AT1G09870,16.77426472,17.05599607,18.59926437,,,
AT1G09880,0.180348207,0.827249984,0.311589803,,,
AT1G09890,0,0.727551637,1.216657802,,,
AT1G09900,18.09427078,17.5437763,10.3707528,,,
AT1G09910,9.886651866,9.342736155,8.02423359,,,
AT1G09920,54.60090826,41.9341161,33.85658777,,,
AT1G09930,0,0.213396731,0,,,
AT1G09932,1.191014285,0.761196767,8.025146783,,,
AT1G09935,0,0,0,,,
AT1G09940,14.18652778,10.06260026,18.87996288,,,
AT1G09950,0,0.543191678,0.46499352,,,
AT1G09960,4.704389889,4.931510748,2.732633151,,,
AT1G09970,4.640571611,7.537617649,55.70199215,,,
AT1G09980,19.43325949,18.88149155,15.3830048,,,
AT1G09995,28.17484805,35.36391439,15.68961281,,,
AT1G10000,0,0,2.826671134,,,
AT1G10010,0,0,0,,,
AT1G10020,21.19464058,24.66995538,14.60854642,,,
AT1G10030,71.25746852,70.13858083,41.31288581,,,
AT1G10040,4.792030116,4.5066496,1.170365046,,,
AT1G10050,2.415162051,3.57720309,2.271432161,,,
AT1G10060,12.70332743,13.82422821,19.11123367,,,
AT1G10070,1.864595629,0.698888007,26.14004703,,,
AT1G10090,8.691438454,11.7172425,15.8844346,,,
AT1G10095,8.688180455,10.655137,8.164446792,,,
AT1G10100,0,0,0,,,
AT1G10110,1.306896756,0.282606481,0,,,
AT1G10120,27.2174349,29.48886974,30.43870388,,,
AT1G10130,11.88653716,12.78009309,11.68395129,,,
AT1G10140,1.418583086,3.112035655,16.30383529,,,
AT1G10150,6.466777082,8.390348082,6.815796582,,,
AT1G10155,0.672118332,1.017383332,0,,,
AT1G10170,12.67123003,15.44281606,13.30999954,,,
AT1G10180,19.80857837,20.11167188,13.67080949,,,
AT1G10190,0,0,0,,,
AT1G10200,175.1745058,195.9350683,172.7426581,,,
AT1G10210,5.809324665,7.609807942,7.479376901,,,
AT1G10220,0.038663523,0,0,,,
AT1G10230,52.93540666,46.88349368,27.24255513,,,
AT1G10240,9.996649857,9.888321927,6.440604077,,,
AT1G10250,0,0,0,,,
AT1G10270,6.632021012,6.658258167,3.486433908,,,
AT1G10280,3.863731088,3.11414551,4.854847598,,,
AT1G10290,33.93922117,37.95173397,24.08488567,,,
AT1G10300,0,0,0,,,
AT1G10310,30.61641907,32.18690112,25.41677543,,,
AT1G10320,15.33768713,15.83640223,14.07617587,,,
AT1G10330,4.804521088,2.859880972,0.612042753,,,
AT1G10340,0,0,0.772981456,,,
AT1G10350,12.84866211,17.77594766,13.55456111,,,
AT1G10360,19.58748362,24.67352901,36.1185756,,,
AT1G10370,21.85981351,27.97556263,37.2178366,,,
AT1G10380,0.507932563,0.580913322,0.994569473,,,
AT1G10385,0,0,0,,,
AT1G10390,30.19049762,32.91470494,18.70974166,,,
AT1G10400,0,0,0.420779392,,,
AT1G10410,19.78554101,21.08500207,27.99528887,,,
AT1G10417,4.341412488,5.591290728,1.118890657,,,
AT1G10430,36.01324596,36.13772844,22.33407801,,,
AT1G10450,11.82890359,14.73957632,8.337379359,,,
AT1G10455,0,0,0,,,
AT1G10460,0,0,0.328481661,,,
AT1G10470,79.22810258,88.35691633,123.5943834,,,
AT1G10480,0,0,0,,,
AT1G10490,18.29682674,17.11238545,10.75178894,,,
AT1G10500,29.36804341,57.5393041,44.11272779,,,
AT1G10510,23.20296295,27.98736858,19.34979223,,,
AT1G10520,4.985406022,6.885466964,0.30400048,,,
AT1G10522,99.30081603,111.0706272,111.0934102,,,
AT1G10530,0,0,0,,,
AT1G10540,2.475324689,1.355464419,0.994569473,,,
AT1G10550,0,0,0.345381039,,,
AT1G10560,0.163295225,0,1.025916935,,,
AT1G10570,25.52414408,25.9765751,17.93354816,,,
AT1G10580,29.67742007,25.08452545,23.45381949,,,
AT1G10585,0,0,6.098568857,,,
AT1G10586,0,0,0,,,
AT1G10588,0,0,0,,,
AT1G10590,265.1012186,254.1458064,247.3765526,,,
AT1G10600,40.19832723,24.64732239,30.9293346,,,
AT1G10610,8.43949489,12.3963223,8.8701196,,,
AT1G10620,0,0,0,,,
AT1G10630,147.6844626,158.1105623,152.5625854,,,
AT1G10640,13.97777047,14.51738359,5.877849607,,,
AT1G10650,11.79419411,9.564566995,11.21523341,,,
AT1G10652,0,0,0,,,
AT1G10657,45.31242206,45.89215246,21.17012164,,,
AT1G10660,32.82858347,26.74372921,31.84481322,,,
AT1G10670,128.8226803,125.1475701,97.97853323,,,
AT1G10680,0,0,0,,,
AT1G10690,3.920690269,5.934736104,9.031766027,,,
AT1G10700,13.83253241,8.654480516,16.85940097,,,
AT1G10710,0.806760041,1.577370481,0,,,
AT1G10717,0,0,0,,,
AT1G10720,15.71141728,13.13134301,24.10558849,,,
AT1G10730,3.526401737,4.996667038,2.253430135,,,
AT1G10740,10.66786972,12.35359977,9.253272947,,,
