"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048046","GO:0048046","apoplast","56/524","301/25124",1.50522356517291e-36,1.54627511695035e-35,7.92222929038372e-36,"ATCPO-I/ATHM1/OE23/CRB/NA/NA/GAPA-2/NA/ATLFNR2/ATCAT3/AOAT1/AOR/PRK/GAPB/CPN60B/ATSCO1/RBCS1A/ATHPR1/NA/AGT/PDTPI/AtFBA1/CH-CPN60A/AtSOD2/NA/RCA/ATPPC2/ACS1/ATBCA1/2CPA/GOX2/GOX1/cfbp1/NA/SBPASE/CYP20-3/CSP41A/PSBQ/ATRAB8D/AtGLDP1/SHM1/AtFBA2/FD-GOGAT/HEMC/ATGER3/ATCPN21/ATGSL1/NA/RBCS1B/NADP-MDH/EMB2728/GSA1/ATBXL4/ATLFNR1/NA/MSP-1",56
"GO:0010287","GO:0010287","plastoglobule","32/524","67/25124",4.36918241370215e-36,4.11431343956952e-35,2.10793888380367e-35,"CRB/CP24/NA/AB140/PSAF/PSAH-2/LHCA3/LHCB2/PSAE-2/AtFBA1/LHB1B1/RCA/LHCB4.2/FIB4/ATPRX/NA/LHCB2/CAB4/OEC33/LHCA1/CSP41A/CURT1A/PSAD-1/ATPD/LHCB5/PSAL/AtFBA2/LHCB4.1/PSY/NA/LHCB3/MSP-1",32
"GO:0009523","GO:0009523","photosystem II","23/524","33/25124",1.03931718413062e-31,9.03406475436614e-31,4.62853806697846e-31,"OE23/PnsL2/CP24/PSBY/LIL8/NA/NA/PSBR/LHCB2/PnsL1/LHCB2/OEC33/PPL1/PPD6/MPH2/PSBQ/LHCB5/PPD1/PSBQ/PSB28/PPD5/NA/MSP-1",23
"GO:0010319","GO:0010319","stromule","19/524","35/25124",2.50955706807098e-23,2.02557106208587e-22,1.03778675747296e-22,"ATHM1/CRB/ACR11/AOR/PRK/GAPB/CPN60B/AtGLYI6/PSB29/NA/RCA/ATBCA1/2CPA/cfbp1/CSP41A/ATPD/SHM1/THI1/EMB2728",19
"GO:0009654","GO:0009654","photosystem II oxygen evolving complex","16/524","23/25124",2.1903008914598e-22,1.65002667156638e-21,8.45379291440624e-22,"OE23/PnsL2/NA/NA/PSBR/PnsL1/OEC33/PPL1/PPD6/PSBQ/PPD1/PSBQ/PSB28/PPD5/NA/MSP-1",16
"GO:0009522","GO:0009522","photosystem I","14/524","17/25124",1.59391672654452e-21,1.12570368812207e-20,5.7674618394703e-21,"PSAO/PSAF/Lhca5/PSAH-2/PSAG/LHCB2/PSAE-2/CURT1B/PSAH-1/LHCB2/LHCA2/PSAD-1/PSAL/PSAN",14
"GO:0098807","GO:0098807","chloroplast thylakoid membrane protein complex","14/524","20/25124",8.57847560479727e-20,5.70216319612995e-19,2.92146228027151e-19,"ATLFNR2/CP22/PSAG/LHCB2/CURT1B/CCL/LHCB2/PPL1/TROL/ATPC1/LHCB5/LHCB3/PSAN/ATLFNR1",14
"GO:0005840","GO:0005840","ribosome","39/524","390/25124",6.42185422969792e-16,4.03149737753258e-15,2.06550867037068e-15,"EMB2784/CRB/NA/SDP/ATCAT3/PRPL34/PRPL11/CPN60B/RBCS1A/RPS9/emb1473/CS17/AtFBA1/PRPL35/CH-CPN60A/PRPL28/EMB3113/PRPS10/GOX1/PRPS20/RFC3/BGLU44/RPL15/RPL12-C/RPL9/PRPL17/CYP20-3/CSP41A/EMB3126/PRPL5/emb2726/SHM1/EMB3136/EMB3137/NA/ARRPS1/ATGSL1/NA/RPL24",39
"GO:0010598","GO:0010598","NAD(P)H dehydrogenase complex (plastoquinone)","9/524","13/25124",4.63190326040651e-13,2.75476351803124e-12,1.41138326494381e-12,"NDF6/NDF2/CRR23/NDH-O/NDF4/CRR31/NDH-M/CRR7/NdhN",9
"GO:0009547","GO:0009547","plastid ribosome","7/524","10/25124",1.87538668945077e-10,1.05959347953969e-09,5.42875094314697e-10,"EMB2784/RPS9/CS17/RPL15/RPL12-C/RPL9/emb2726",7
"GO:1990204","GO:1990204","oxidoreductase complex","18/524","141/25124",9.54576842744665e-10,5.13653253476891e-09,2.63166548125096e-09,"OE23/PnsL2/NA/NA/NA/PSBR/PnsL1/OEC33/PPL1/PPD6/PSBQ/PPD1/PSBQ/PSB28/AtGLDP1/PPD5/NA/MSP-1",18
"GO:0019898","GO:0019898","extrinsic component of membrane","13/524","76/25124",5.61534865315928e-09,2.88424726275909e-08,1.47772332977876e-08,"OE23/PnsL2/ZKT/NA/NA/PnsL1/PPL1/PPD6/PSBQ/PPD1/PSBQ/PPD5/NA",13
"GO:0009368","GO:0009368","endopeptidase Clp complex","6/524","10/25124",1.56491879842921e-08,7.68851409663047e-08,3.93915487018794e-08,"CLPP5/CLPP6/CLPR1/CLPP3/CLPR4/CLPP4",6
"GO:0000313","GO:0000313","organellar ribosome","10/524","48/25124",4.5929094880482e-08,2.16249488395603e-07,1.10793869229233e-07,"EMB2784/PRPL34/RPS9/CS17/PRPL28/EMB3113/RPL15/RPL12-C/RPL9/emb2726",10
"GO:0042170","GO:0042170","plastid membrane","16/524","148/25124",8.88075749714611e-08,4.01410238871004e-07,2.05659647302331e-07,"ATTOC33/atTIC20/AtLrgB/ATCAO/ZKT/NA/PSB29/ATSFR2/NA/ACSF/NA/APG1/CMT1/AFT/ABAR/CDF1",16
"GO:0031969","GO:0031969","chloroplast membrane","15/524","134/25124",1.41402186735417e-07,6.14555657734698e-07,3.14863168844046e-07,"ATTOC33/atTIC20/AtLrgB/ATCAO/ZKT/NA/ATSFR2/NA/ACSF/NA/APG1/CMT1/AFT/ABAR/CDF1",15
"GO:0042644","GO:0042644","chloroplast nucleoid","9/524","43/25124",2.09267954287401e-07,8.75825142017642e-07,4.48722708998326e-07,"PTAC4/CURT1B/PTAC13/PTAC16/ATRAB8D/ATFSD1/FSD3/PDE225/PRPL29",9
"GO:0022626","GO:0022626","cytosolic ribosome","23/524","320/25124",3.14822954720585e-07,1.27053549583665e-06,6.50949718407225e-07,"EMB2784/NA/ATCAT3/PRPL11/CPN60B/RBCS1A/emb1473/CS17/AtFBA1/CH-CPN60A/GOX1/RFC3/BGLU44/RPL15/PRPL17/CYP20-3/EMB3126/PRPL5/SHM1/EMB3136/NA/ARRPS1/ATGSL1",23
"GO:0042646","GO:0042646","plastid nucleoid","9/524","50/25124",8.16742996070737e-07,3.18248132951701e-06,1.63052140776372e-06,"PTAC4/CURT1B/PTAC13/PTAC16/ATRAB8D/ATFSD1/FSD3/PDE225/PRPL29",9
"GO:0009528","GO:0009528","plastid inner membrane","10/524","69/25124",1.61359745968344e-06,6.07788376480761e-06,3.1139600099154e-06,"atTIC20/AtLrgB/ATCAO/PSB29/ACSF/NA/APG1/CMT1/ABAR/CDF1",10
"GO:0009295","GO:0009295","nucleoid","9/524","56/25124",2.21032538813282e-06,7.97436480700896e-06,4.08560842464362e-06,"PTAC4/CURT1B/PTAC13/PTAC16/ATRAB8D/ATFSD1/FSD3/PDE225/PRPL29",9
"GO:0044391","GO:0044391","ribosomal subunit","21/524","307/25124",2.25822720198484e-06,7.97436480700896e-06,4.08560842464362e-06,"EMB2784/PRPL34/PRPL11/RPS9/emb1473/CS17/PRPL35/PRPL28/EMB3113/PRPS10/PRPS20/RFC3/RPL15/RPL12-C/RPL9/PRPL17/EMB3126/EMB3136/EMB3137/NA/ARRPS1",21
"GO:0009706","GO:0009706","chloroplast inner membrane","9/524","65/25124",7.89842347629547e-06,2.70461167521633e-05,1.38568832917464e-05,"atTIC20/AtLrgB/ATCAO/ACSF/NA/APG1/CMT1/ABAR/CDF1",9
"GO:0009508","GO:0009508","plastid chromosome","5/524","18/25124",2.64958056042131e-05,8.80595892140024e-05,4.51166968492793e-05,"PTAC4/CURT1B/PTAC13/PTAC16/PDE225",5
"GO:0000315","GO:0000315","organellar large ribosomal subunit","6/524","31/25124",3.7797770444013e-05,0.000122032801719242,6.25226278021268e-05,"EMB2784/PRPL34/PRPL28/RPL15/RPL12-C/RPL9",6
"GO:0000229","GO:0000229","cytoplasmic chromosome","5/524","20/25124",4.63184489517672e-05,0.000145388464765269,7.44887336943625e-05,"PTAC4/CURT1B/PTAC13/PTAC16/PDE225",5
"GO:0015934","GO:0015934","large ribosomal subunit","12/524","177/25124",0.000359708882136212,0.00109857036976735,0.000562844623541725,"EMB2784/PRPL34/PRPL11/emb1473/PRPL35/PRPL28/RPL15/RPL12-C/RPL9/PRPL17/EMB3126/EMB3136",12
"GO:0005777","GO:0005777","peroxisome","17/524","324/25124",0.000507992774422974,0.00147187650025118,0.000754105333151514,"CRB/ATCAT3/AOAT1/DHNS/ATHPR1/AGT/NA/NA/NA/CH-CPN60A/ALB3/NA/FTSH2/PEX11D/GOX2/GOX1/APX3",17
"GO:0042579","GO:0042579","microbody","17/524","324/25124",0.000507992774422974,0.00147187650025118,0.000754105333151514,"CRB/ATCAT3/AOAT1/DHNS/ATHPR1/AGT/NA/NA/NA/CH-CPN60A/ALB3/NA/FTSH2/PEX11D/GOX2/GOX1/APX3",17
"GO:0015935","GO:0015935","small ribosomal subunit","9/524","130/25124",0.00165298571890034,0.00466968465589347,0.00239247932998734,"RPS9/CS17/EMB3113/PRPS10/PRPS20/RFC3/EMB3137/NA/ARRPS1",9
"GO:0009527","GO:0009527","plastid outer membrane","6/524","64/25124",0.00215594379883002,0.00594199144555592,0.00304433655803983,"ATTOC33/NA/PSB29/ATSFR2/NA/AFT",6
"GO:0000314","GO:0000314","organellar small ribosomal subunit","3/524","15/25124",0.00340461380920303,0.00916003239142719,0.00469307667935254,"RPS9/CS17/EMB3113",3
"GO:0031354","GO:0031354","intrinsic component of plastid outer membrane","3/524","17/25124",0.00493318704892929,0.0121184812288915,0.0062088166519705,"NA/ATSFR2/AFT",3
"GO:0031355","GO:0031355","integral component of plastid outer membrane","3/524","17/25124",0.00493318704892929,0.0121184812288915,0.0062088166519705,"NA/ATSFR2/AFT",3
"GO:0031358","GO:0031358","intrinsic component of chloroplast outer membrane","3/524","17/25124",0.00493318704892929,0.0121184812288915,0.0062088166519705,"NA/ATSFR2/AFT",3
"GO:0031359","GO:0031359","integral component of chloroplast outer membrane","3/524","17/25124",0.00493318704892929,0.0121184812288915,0.0062088166519705,"NA/ATSFR2/AFT",3
"GO:0019866","GO:0019866","organelle inner membrane","13/524","282/25124",0.00662441097655293,0.0156539503534109,0.00802018881637262,"atTIC20/AtLrgB/ATCAO/PSB29/ACSF/NA/APG1/ATPC1/CMT1/SAMC1/ABAR/CGE1/CDF1",13
"GO:0009707","GO:0009707","chloroplast outer membrane","5/524","57/25124",0.00664946563684712,0.0156539503534109,0.00802018881637262,"ATTOC33/NA/ATSFR2/NA/AFT",5
"GO:0031350","GO:0031350","intrinsic component of plastid membrane","3/524","22/25124",0.0103436550681979,0.0233766604541272,0.0119768637631765,"NA/ATSFR2/AFT",3
"GO:0031351","GO:0031351","integral component of plastid membrane","3/524","22/25124",0.0103436550681979,0.0233766604541272,0.0119768637631765,"NA/ATSFR2/AFT",3
"GO:0005759","GO:0005759","mitochondrial matrix","7/524","120/25124",0.0130300173839016,0.0275876401207769,0.0141343288928061,"PRPL34/PRPL28/EMB3113/CHL-CPN10/SHM1/CGE1/ATCPN21",7
