"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
1.95587178653618e-175,0.454722911766473,0.412,0.15,3.84524393233013e-171,"Chir06Ox-b37850.2"
0,0.823861667943204,0.529,0.151,0,"Chir01Ox-b18390.2"
0,0.563038512009634,0.568,0.151,0,"Chir04Ox-b20070.2"
0,0.558166928608235,0.686,0.151,0,"Chir07Ox-b00280.2"
7.47592870024584e-206,0.28009270264869,0.42,0.151,1.46976758246833e-201,"Chir01Ox-b09040.2"
0,1.28960220630579,0.487,0.152,0,"Chir06Ox-b32640.2"
0,0.724208393743133,0.776,0.154,0,"Chir01Ox-b17920.2"
0,0.756348575432145,0.719,0.154,0,"Chir04Ox-b23240.2"
0,0.65210497028145,0.585,0.155,0,"Chir02Ox-b06880.2"
5.22644467795722e-79,0.550085118448861,0.321,0.155,1.02751902368639e-74,"Chir01Ox-b29930.2"
0,1.34235763330933,0.899,0.156,0,"Chir01Ox-b36120.2"
0,1.11383985298153,0.624,0.156,0,"Chir03Ox-b24710.2"
0,0.51820808454598,0.642,0.156,0,"Chir04Ox-b28870.2"
7.0456997826899e-261,0.481282065017569,0.458,0.156,1.38518457727683e-256,"Chir04Ox-b02920.2"
0,0.972105062117804,0.561,0.157,0,"Chir02Ox-b04740.2"
0,0.731267299131284,0.577,0.157,0,"Chir07Ox-b35530.2"
0,0.521220977293374,0.598,0.157,0,"Chir08Ox-b30020.2"
6.07286302460762e-276,0.446514097538925,0.473,0.157,1.19392487063786e-271,"Chir05Ox-b19650.2"
0,1.00936382220888,0.832,0.158,0,"Chir03Ox-b29260.2"
0,0.666567544902468,0.581,0.158,0,"Chir08Ox-b09270.2"
7.13630238379439e-151,0.33485640093379,0.402,0.158,1.40299704865398e-146,"Chir04Ox-b01030.2"
0,0.63151395532554,0.634,0.159,0,"Chir01Ox-b01160.2"
0,0.823573107134661,0.595,0.159,0,"Chir02Ox-b18900.2"
0,0.564523668536021,0.695,0.159,0,"Chir03Ox-b03530.2"
0,0.357717784509278,0.518,0.16,0,"Chir01Ox-b16370.2"
0,0.87740166069909,0.783,0.16,0,"Chir05Ox-b06840.2"
0,1.0344218474181,0.874,0.161,0,"Chir01Ox-b04460.2"
0,1.1706754046041,0.757,0.161,0,"Chir01Ox-b05720.2"
0,0.661027786106786,0.76,0.161,0,"Chir01Ox-b35440.2"
0,0.742913933571212,0.743,0.163,0,"Chir01Ox-b04350.2"
0,0.568628045422462,0.601,0.163,0,"Chir04Ox-b18250.2"
3.51842017313121e-188,0.379437387203732,0.423,0.164,6.91721406037595e-184,"Chir07Ox-b33640.2"
0,0.492731382081658,0.584,0.165,0,"Chir03Ox-b04520.2"
1.73090779959126e-171,0.273206877548203,0.423,0.166,3.40296473399642e-167,"Chir03Ox-b06120.2"
9.30008805727043e-162,0.437297225530194,0.41,0.166,1.82839731205937e-157,"Chir06Ox-b35060.2"
0,0.451584103872679,0.667,0.168,0,"Chir04Ox-b14620.2"
0,0.610277251213021,0.546,0.168,0,"Chir05Ox-b22010.2"
2.94287223042446e-198,0.374153712548334,0.443,0.168,5.78568680501448e-194,"Chir04Ox-b26990.2"
0,1.35485878845872,0.582,0.169,0,"Chir02Ox-b23430.2"
0,1.20999646919334,0.932,0.169,0,"Chir08Ox-b04440.2"
9.65922526580261e-222,0.477431617998791,0.453,0.169,1.89900368725679e-217,"Chir03Ox-b02860.2"
2.47892103675718e-153,0.255610025031417,0.411,0.169,4.87355875826461e-149,"Chir06Ox-b33480.2"
1.90025572070246e-224,0.33435731564832,0.487,0.17,3.73590274690103e-220,"Chir07Ox-b27740.2"
0,0.474626884822221,0.669,0.172,0,"Chir07Ox-b18260.2"
0,0.743004825112481,0.605,0.173,0,"Chir06Ox-b12500.2"
4.58677358073125e-242,0.397939788409052,0.477,0.173,9.01759685971764e-238,"Chir03Ox-b22910.2"
1.3910833244422e-156,0.273838920824942,0.416,0.173,2.73486981585336e-152,"Chir05Ox-b12330.2"
0,0.673323351248448,0.688,0.174,0,"Chir06Ox-b14130.2"
4.23561832185238e-278,0.567702992129389,0.518,0.174,8.32722562076177e-274,"Chir03Ox-b00380.2"
0,0.453130243223216,0.538,0.175,0,"Chir01Ox-b00560.2"
2.61429380467236e-152,0.413522354835105,0.415,0.176,5.13970161998587e-148,"Chir01Ox-b30050.2"
