"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009527","GO:0009527","plastid outer membrane","5/544","64/25124",0.0124941101780705,0.0330399802486753,0.0184123728939986,"ATTOC33/NA/PSB29/NA/ATTOC159",5
"GO:0045259","GO:0045259","proton-transporting ATP synthase complex","3/544","24/25124",0.0145718292773676,0.0376966887827552,0.0210074426653125,"ATPC1/ATPD/PDE334",3
"GO:0000428","GO:0000428","DNA-directed RNA polymerase complex","7/544","126/25124",0.0199884567994386,0.0506090714709189,0.0282031977237319,"CRB/PRIN2/PTAC6/FLN2/HMR/PTAC14/PDE225",7
"GO:0030880","GO:0030880","RNA polymerase complex","7/544","133/25124",0.0259466271502301,0.0643260131432788,0.0358473138259758,"CRB/PRIN2/PTAC6/FLN2/HMR/PTAC14/PDE225",7
"GO:0045261","GO:0045261","proton-transporting ATP synthase complex, catalytic core F(1)","2/544","13/25124",0.0311711999668015,0.0741874559209875,0.0413428546928104,"ATPC1/ATPD",2
"GO:0048500","GO:0048500","signal recognition particle","2/544","13/25124",0.0311711999668015,0.0741874559209875,0.0413428546928104,"CAO/54CP",2
"GO:0022627","GO:0022627","cytosolic small ribosomal subunit","6/544","110/25124",0.0325750465248354,0.0760084418912827,0.0423576456360089,"CS17/RFC3/RPS18C/NA/NA/ARRPS1",6
"GO:0098797","GO:0098797","plasma membrane protein complex","3/544","33/25124",0.0340655723033293,0.0779577520018498,0.043443948484003,"APG2/NA/HCF106",3
"GO:0009707","GO:0009707","chloroplast outer membrane","4/544","57/25124",0.0348715509057293,0.0782965010902224,0.0436327250657586,"ATTOC33/NA/NA/ATTOC159",4
"GO:0019867","GO:0019867","outer membrane","6/544","120/25124",0.0465717335062296,0.10076429613166,0.0561534777204299,"ATTOC33/NA/PSB29/NA/ATTOC159/At-NEET",6
