"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1901682","GO:1901682","sulfur compound transmembrane transporter activity","2/324","33/21809",0.0859842878119984,0.320110179926596,0.263895975275886,"AST56/SULTR3;2",2
"GO:0016782","GO:0016782","transferase activity, transferring sulfur-containing groups","2/324","34/21809",0.0904937380196138,0.332887679143579,0.274429631588303,"ATSOT16/NA",2
"GO:0004197","GO:0004197","cysteine-type endopeptidase activity","3/324","72/21809",0.0918668328844841,0.333962957191831,0.275316081214182,"AtMC4/CEP3/AtCP2",3
"GO:0005509","GO:0005509","calcium ion binding","7/324","262/21809",0.0969448416407864,0.348325070546547,0.287156079278707,"AtCRT1b/ANN1/NA/NA/CML41/ATPCAP1/CML46",7
"GO:0030234","GO:0030234","enzyme regulator activity","11/324","476/21809",0.0997077520247224,0.349928434051665,0.288477877841945,"NA/ESP/NA/AtPYL4/ATTI2/ATPME3/CML41/AtPME41/ATPGIP2/NA/NA",11
"GO:0016835","GO:0016835","carbon-oxygen lyase activity","5/324","165/21809",0.100133581602663,0.349928434051665,0.288477877841945,"NA/ATBCA1/ATNIT1/IPMI1/ATUXS2",5
"GO:0051287","GO:0051287","NAD binding","3/324","75/21809",0.100788448642712,0.349928434051665,0.288477877841945,"ATNUDT6/ATUXS2/ATUXS3",3
"GO:0008374","GO:0008374","O-acyltransferase activity","4/324","120/21809",0.103960452432377,0.356930886684494,0.294250637293979,"SCPL9/ATSERAT2;2/AT5MAT/HCT",4
"GO:0016701","GO:0016701","oxidoreductase activity, acting on single donors with incorporation of molecular oxygen","2/324","38/21809",0.109181370781075,0.37073674254233,0.3056320616428,"ARD/ATLOX2",2
"GO:0000030","GO:0000030","mannosyltransferase activity","2/324","39/21809",0.114001288273483,0.382895631266371,0.315655740986073,"ATCSLB03/AtMSR1",2
"GO:0008171","GO:0008171","O-methyltransferase activity","2/324","43/21809",0.133791557017577,0.425382452171225,0.35068149693557,"CCoAOMT1/AtCOMT",2
"GO:0045735","GO:0045735","nutrient reservoir activity","2/324","43/21809",0.133791557017577,0.425382452171225,0.35068149693557,"ATGER1/ATGER3",2
"GO:0004602","GO:0004602","glutathione peroxidase activity","1/324","10/21809",0.139040866243669,0.425382452171225,0.35068149693557,"ATGSTF7",1
"GO:0019238","GO:0019238","cyclohydrolase activity","1/324","10/21809",0.139040866243669,0.425382452171225,0.35068149693557,"NA",1
"GO:0035252","GO:0035252","UDP-xylosyltransferase activity","1/324","10/21809",0.139040866243669,0.425382452171225,0.35068149693557,"UF3GT",1
"GO:0047429","GO:0047429","nucleoside-triphosphate diphosphatase activity","1/324","10/21809",0.139040866243669,0.425382452171225,0.35068149693557,"DUT1",1
"GO:0047631","GO:0047631","ADP-ribose diphosphatase activity","1/324","10/21809",0.139040866243669,0.425382452171225,0.35068149693557,"ATNUDT6",1
"GO:0102360","GO:0102360","daphnetin 3-O-glucosyltransferase activity","1/324","10/21809",0.139040866243669,0.425382452171225,0.35068149693557,"UGT78D2",1
"GO:0102425","GO:0102425","myricetin 3-O-glucosyltransferase activity","1/324","10/21809",0.139040866243669,0.425382452171225,0.35068149693557,"UGT78D2",1
"GO:0003993","GO:0003993","acid phosphatase activity","2/324","45/21809",0.143957611166845,0.426524946598084,0.351623359144052,"ATPAP3/NA",2
"GO:0033293","GO:0033293","monocarboxylic acid binding","2/324","46/21809",0.149099951713332,0.426524946598084,0.351623359144052,"AtPYL4/DIR1-like",2
"GO:0003905","GO:0003905","alkylbase DNA N-glycosylase activity","1/324","11/21809",0.151837359630386,0.426524946598084,0.351623359144052,"NA",1
"GO:0004805","GO:0004805","trehalose-phosphatase activity","1/324","11/21809",0.151837359630386,0.426524946598084,0.351623359144052,"TPPI",1
"GO:0008725","GO:0008725","DNA-3-methyladenine glycosylase activity","1/324","11/21809",0.151837359630386,0.426524946598084,0.351623359144052,"NA",1
"GO:0015368","GO:0015368","calcium:cation antiporter activity","1/324","11/21809",0.151837359630386,0.426524946598084,0.351623359144052,"ATCAX1",1
"GO:0016160","GO:0016160","amylase activity","1/324","11/21809",0.151837359630386,0.426524946598084,0.351623359144052,"AT-BETA-AMY",1
"GO:0043733","GO:0043733","DNA-3-methylbase glycosylase activity","1/324","11/21809",0.151837359630386,0.426524946598084,0.351623359144052,"NA",1
"GO:0047893","GO:0047893","flavonol 3-O-glucosyltransferase activity","1/324","11/21809",0.151837359630386,0.426524946598084,0.351623359144052,"UGT78D2",1
"GO:0004029","GO:0004029","aldehyde dehydrogenase (NAD+) activity","1/324","12/21809",0.164444236200702,0.445730429701904,0.367456188001569,"ALDH1A",1
"GO:0004030","GO:0004030","aldehyde dehydrogenase [NAD(P)+] activity","1/324","12/21809",0.164444236200702,0.445730429701904,0.367456188001569,"ALDH1A",1
"GO:0015101","GO:0015101","organic cation transmembrane transporter activity","1/324","12/21809",0.164444236200702,0.445730429701904,0.367456188001569,"AQP1",1
"GO:0035529","GO:0035529","NADH pyrophosphatase activity","1/324","12/21809",0.164444236200702,0.445730429701904,0.367456188001569,"ATNUDT6",1
"GO:0015297","GO:0015297","antiporter activity","5/324","197/21809",0.170435117245622,0.457951749816498,0.377531335226,"ABS4/AST56/ATCAX1/SULTR3;2/ATDTX35",5
"GO:0008131","GO:0008131","primary amine oxidase activity","1/324","13/21809",0.176864297102247,0.458597943907753,0.378064051867403,"CuAO1",1
"GO:0008889","GO:0008889","glycerophosphodiester phosphodiesterase activity","1/324","13/21809",0.176864297102247,0.458597943907753,0.378064051867403,"AtGDPD2",1
"GO:0016207","GO:0016207","4-coumarate-CoA ligase activity","1/324","13/21809",0.176864297102247,0.458597943907753,0.378064051867403,"4CL.1",1
"GO:0048038","GO:0048038","quinone binding","1/324","13/21809",0.176864297102247,0.458597943907753,0.378064051867403,"CuAO1",1
"GO:0008483","GO:0008483","transaminase activity","2/324","52/21809",0.180645115853043,0.458597943907753,0.378064051867403,"ALF1/PYD4",2
"GO:0030145","GO:0030145","manganese ion binding","2/324","52/21809",0.180645115853043,0.458597943907753,0.378064051867403,"ATGER1/ATGER3",2
"GO:0030170","GO:0030170","pyridoxal phosphate binding","3/324","99/21809",0.18254869611862,0.458597943907753,0.378064051867403,"GAD2/ALF1/PYD4",3
"GO:0070279","GO:0070279","vitamin B6 binding","3/324","99/21809",0.18254869611862,0.458597943907753,0.378064051867403,"GAD2/ALF1/PYD4",3
"GO:0004567","GO:0004567","beta-mannosidase activity","1/324","14/21809",0.189100302228824,0.460094436131548,0.379297746700169,"BGLU44",1
"GO:0005351","GO:0005351","carbohydrate:proton symporter activity","1/324","14/21809",0.189100302228824,0.460094436131548,0.379297746700169,"ATPLT5",1
"GO:0005402","GO:0005402","carbohydrate:cation symporter activity","1/324","14/21809",0.189100302228824,0.460094436131548,0.379297746700169,"ATPLT5",1
"GO:1901618","GO:1901618","organic hydroxy compound transmembrane transporter activity","1/324","14/21809",0.189100302228824,0.460094436131548,0.379297746700169,"ATPLT5",1
