"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
0,2.24401496005973,0.682,0.101,0,"Chir07Ox-b03830.2"
0,1.08570753771902,0.462,0.102,0,"Chir01Ox-b00700.2"
0,0.624634368386968,0.45,0.102,0,"Chir04Ox-b20470.2"
9.45937754286777e-251,0.470681617856685,0.349,0.102,1.8597136249278e-246,"Chir03Ox-b22130.2"
5.28287979372453e-201,0.312505966125298,0.317,0.102,1.03861416744624e-196,"Chir03Ox-b21790.2"
5.15190987354017e-85,0.253226182902508,0.24,0.102,1.012865481138e-80,"Chir04Ox-b26890.2"
0,1.45744392142887,0.542,0.104,0,"Chir08Ox-b03770.2"
8.15012371342655e-227,0.386934686073651,0.343,0.104,1.60231432205966e-222,"Chir01Ox-b28840.2"
8.80290594616262e-70,0.50295065242588,0.227,0.104,1.73065130901557e-65,"Chir07Ox-b15850.2"
0,2.23168197188224,0.508,0.105,0,"Chir08Ox-b11300.2"
2.51667516385855e-256,1.56275886890246,0.359,0.105,4.94778337214592e-252,"Chir08Ox-b06850.2"
1.05572302645733e-245,0.38228607467426,0.351,0.105,2.07555147001511e-241,"Chir01Ox-b17910.2"
0,0.783959493507119,0.436,0.106,0,"Chir06Ox-b22980.2"
0,0.843403834570837,0.574,0.106,0,"Chir07Ox-b25330.2"
7.70070651592227e-249,0.351968384339161,0.349,0.106,1.51395890103032e-244,"Chir01Ox-b05330.2"
1.2431081074249e-169,0.366087574791275,0.313,0.106,2.44395053919736e-165,"Chir04Ox-b02830.2"
6.26227225592124e-191,0.359480381012964,0.32,0.107,1.23116272551412e-186,"Chir04Ox-b30830.2"
2.2902275914635e-76,0.388596945840969,0.237,0.107,4.50258744481725e-72,"Chir07Ox-b32420.2"
0,1.4910571239303,0.484,0.108,0,"Chir03Ox-b13230.2"
1.67650454510572e-231,0.409400954682053,0.346,0.109,3.29600793567785e-227,"Chir08Ox-b16620.2"
3.6055395674609e-223,0.50999999094559,0.344,0.109,7.08849078962813e-219,"Chir07Ox-b03010.2"
4.511585333996e-210,0.390722569666571,0.335,0.109,8.86977676663613e-206,"Chir01Ox-b44280.2"
