"","WT_p_val","WT_avg_log2FC","WT_pct.1","WT_pct.2","WT_p_val_adj","gene_ID"
"Chir05Ox-b09800.2",0,0.884534557327003,0.713,0.357,0,"Chir05Ox-b09800.2"
"Chir08Ox-b24850.2",0,1.89243099332319,0.749,0.357,0,"Chir08Ox-b24850.2"
"Chir05Ox-b01270.2",0,1.72649954112824,0.906,0.358,0,"Chir05Ox-b01270.2"
"Chir05Ox-b12840.2",2.29862790570066e-276,0.612720293790046,0.673,0.362,4.51910246260749e-272,"Chir05Ox-b12840.2"
"Chir07Ox-b32790.2",0,1.5990398243682,0.793,0.364,0,"Chir07Ox-b32790.2"
"Chir01Ox-b35020.2",1.28725721060401e-265,0.702810117699163,0.674,0.365,2.53074767604749e-261,"Chir01Ox-b35020.2"
"Chir04Ox-b22300.2",0,0.901164801025214,0.727,0.37,0,"Chir04Ox-b22300.2"
"Chir05Ox-b12410.2",1.97898690509024e-282,0.693207302522827,0.684,0.372,3.8906882554074e-278,"Chir05Ox-b12410.2"
"Chir02Ox-b16240.2",0,2.11279307577121,0.72,0.375,0,"Chir02Ox-b16240.2"
"Chir03Ox-b30010.2",0,2.83428413866824,0.932,0.378,0,"Chir03Ox-b30010.2"
"Chir06Ox-b17770.2",0,0.76007656288454,0.737,0.379,0,"Chir06Ox-b17770.2"
"Chir01Ox-b19300.2",4.88940379451463e-287,0.684333132157546,0.72,0.381,9.61256786001576e-283,"Chir01Ox-b19300.2"
"Chir05Ox-b10710.2",0,1.57416585037542,0.825,0.383,0,"Chir05Ox-b10710.2"
"Chir07Ox-b21270.2",0,0.859427483549067,0.709,0.383,0,"Chir07Ox-b21270.2"
"Chir01Ox-b23630.2",0,0.848622553349695,0.757,0.384,0,"Chir01Ox-b23630.2"
"Chir06Ox-b31880.2",1.52741492762182e-293,0.695600654414359,0.685,0.384,3.0028977477045e-289,"Chir06Ox-b31880.2"
"Chir01Ox-b08290.2",1.30980869152927e-262,0.584234171666293,0.686,0.386,2.57508388754655e-258,"Chir01Ox-b08290.2"
"Chir02Ox-b17050.2",0,1.56566142015456,0.907,0.388,0,"Chir02Ox-b17050.2"
"Chir03Ox-b13120.2",0,0.86145546964994,0.715,0.39,0,"Chir03Ox-b13120.2"
"Chir01Ox-b16690.2",0,1.30380375869321,0.822,0.392,0,"Chir01Ox-b16690.2"
"Chir08Ox-b02480.2",0,0.840955017612725,0.728,0.393,0,"Chir08Ox-b02480.2"
"Chir04Ox-b13020.2",0,1.95310189514482,0.94,0.394,0,"Chir04Ox-b13020.2"
"Chir05Ox-b19160.2",2.30644281197492e-260,0.921967993482373,0.699,0.398,4.53446656834269e-256,"Chir05Ox-b19160.2"
"Chir01Ox-b43230.2",0,1.37184393295224,0.873,0.401,0,"Chir01Ox-b43230.2"
"Chir05Ox-b02880.2",0,1.37177822983387,0.825,0.401,0,"Chir05Ox-b02880.2"
"Chir07Ox-b35520.2",0,1.49790499024089,0.76,0.401,0,"Chir07Ox-b35520.2"
"Chir06Ox-b33870.2",0,0.966432312889661,0.83,0.404,0,"Chir06Ox-b33870.2"
"Chir08Ox-b18670.2",0,1.69290438696038,0.776,0.405,0,"Chir08Ox-b18670.2"
"Chir04Ox-b06370.2",0,1.14795740208169,0.831,0.406,0,"Chir04Ox-b06370.2"
"Chir08Ox-b27880.2",0,1.81176874178959,0.828,0.408,0,"Chir08Ox-b27880.2"
"Chir07Ox-b18200.2",2.62057957845181e-265,0.664104447416665,0.764,0.414,5.15205945123626e-261,"Chir07Ox-b18200.2"
"Chir05Ox-b27690.2",0,0.918287349347399,0.792,0.417,0,"Chir05Ox-b27690.2"
"Chir08Ox-b04270.2",0,0.849822810228218,0.776,0.419,0,"Chir08Ox-b04270.2"
"Chir08Ox-b29900.2",0,1.58642991379882,0.801,0.419,0,"Chir08Ox-b29900.2"
"Chir02Ox-b24850.2",0,1.09687730464238,0.818,0.423,0,"Chir02Ox-b24850.2"
"Chir03Ox-b01880.2",0,1.3620131274329,0.807,0.423,0,"Chir03Ox-b01880.2"
"Chir03Ox-b33340.2",0,1.51147564897381,0.928,0.429,0,"Chir03Ox-b33340.2"
"Chir06Ox-b09180.2",0,0.829678213266592,0.773,0.429,0,"Chir06Ox-b09180.2"
"Chir07Ox-b23150.2",0,1.87498260311718,0.9,0.432,0,"Chir07Ox-b23150.2"
"Chir07Ox-b14740.2",3.47017214286395e-298,0.822876902939212,0.751,0.432,6.82235843287052e-294,"Chir07Ox-b14740.2"
"Chir07Ox-b11450.2",0,1.61230855463777,0.873,0.435,0,"Chir07Ox-b11450.2"
"Chir03Ox-b03910.2",0,1.56592233392035,0.89,0.436,0,"Chir03Ox-b03910.2"
"Chir03Ox-b11600.2",0,0.666377606728263,0.75,0.439,0,"Chir03Ox-b11600.2"
"Chir07Ox-b34070.2",0,1.65122130952203,0.929,0.44,0,"Chir07Ox-b34070.2"
"Chir04Ox-b13600.2",6.99074048693298e-269,0.615485944581072,0.747,0.442,1.37437957973102e-264,"Chir04Ox-b13600.2"
"Chir01Ox-b05600.2",0,0.747132797373742,0.768,0.446,0,"Chir01Ox-b05600.2"
"Chir01Ox-b32170.2",0,2.44857137462633,0.904,0.446,0,"Chir01Ox-b32170.2"
"Chir03Ox-b15480.2",0,1.07222417804369,0.804,0.449,0,"Chir03Ox-b15480.2"
"Chir06Ox-b08940.2",0,2.67447457493154,0.778,0.45,0,"Chir06Ox-b08940.2"
"Chir07Ox-b14680.2",0,0.814362916126032,0.77,0.453,0,"Chir07Ox-b14680.2"
"Chir07Ox-b18190.2",0,0.988062509975578,0.8,0.453,0,"Chir07Ox-b18190.2"
"Chir03Ox-b32380.2",0,1.41834670381627,0.764,0.456,0,"Chir03Ox-b32380.2"
"Chir04Ox-b28010.2",0,1.64523059943535,0.771,0.457,0,"Chir04Ox-b28010.2"
"Chir06Ox-b33820.2",0,0.913010502186999,0.86,0.466,0,"Chir06Ox-b33820.2"
"Chir06Ox-b06450.2",0,1.4287176139253,0.849,0.469,0,"Chir06Ox-b06450.2"
"Chir08Ox-b00920.2",0,1.06947856942857,0.84,0.469,0,"Chir08Ox-b00920.2"
"Chir02Ox-b26510.2",0,1.82390354424698,0.835,0.471,0,"Chir02Ox-b26510.2"
"Chir06Ox-b36900.2",0,0.823648078119751,0.785,0.481,0,"Chir06Ox-b36900.2"
"Chir04Ox-b02760.2",0,1.14952765343823,0.859,0.482,0,"Chir04Ox-b02760.2"
"Chir04Ox-b12230.2",0,1.74235457452117,0.835,0.482,0,"Chir04Ox-b12230.2"
"Chir03Ox-b15170.2",0,2.17303900723902,0.808,0.495,0,"Chir03Ox-b15170.2"
"Chir01Ox-b20290.2",0,1.00048762221991,0.842,0.5,0,"Chir01Ox-b20290.2"
"Chir06Ox-b22660.2",0,1.44166612985955,0.871,0.502,0,"Chir06Ox-b22660.2"
"Chir02Ox-b16900.2",1.76836016059739e-266,0.838314234234127,0.815,0.503,3.47659607573446e-262,"Chir02Ox-b16900.2"
"Chir06Ox-b01190.2",0,1.26056347073564,0.864,0.511,0,"Chir06Ox-b01190.2"
"Chir07Ox-b19580.2",0,1.90359302828427,0.906,0.516,0,"Chir07Ox-b19580.2"
"Chir05Ox-b03210.2",0,1.54224397458616,0.841,0.523,0,"Chir05Ox-b03210.2"
"Chir05Ox-b13900.2",0,2.22472079282123,0.982,0.524,0,"Chir05Ox-b13900.2"
"Chir06Ox-b25670.2",0,0.814640055739996,0.837,0.524,0,"Chir06Ox-b25670.2"
"Chir01Ox-b25170.2",0,1.85261746979681,0.865,0.531,0,"Chir01Ox-b25170.2"
"Chir04Ox-b14120.2",0,1.91502151891987,0.967,0.539,0,"Chir04Ox-b14120.2"
"Chir02Ox-b27000.2",0,2.30829136934126,0.862,0.542,0,"Chir02Ox-b27000.2"
"Chir07Ox-b14810.2",0,1.27168555913427,0.912,0.543,0,"Chir07Ox-b14810.2"
"Chir05Ox-b18790.2",0,1.45668825260858,0.932,0.548,0,"Chir05Ox-b18790.2"
"Chir03Ox-b20530.2",0,1.63346361478098,0.874,0.554,0,"Chir03Ox-b20530.2"
"Chir01Ox-b13960.2",0,1.38040316235207,0.892,0.563,0,"Chir01Ox-b13960.2"
"Chir08Ox-b16060.2",0,1.02165608894005,0.871,0.571,0,"Chir08Ox-b16060.2"
"Chir02Ox-b14760.2",0,1.7479211302112,0.942,0.593,0,"Chir02Ox-b14760.2"
"Chir01Ox-b23290.2",0,1.00583000137564,0.909,0.596,0,"Chir01Ox-b23290.2"
"Chir01Ox-b39520.2",0,1.21021762166961,0.905,0.601,0,"Chir01Ox-b39520.2"
"Chir01Ox-b22030.2",0,1.44185995945531,0.926,0.603,0,"Chir01Ox-b22030.2"
"Chir01Ox-b25520.2",0,1.68414241705421,0.952,0.629,0,"Chir01Ox-b25520.2"
"Chir04Ox-b02750.2",0,1.9766558529645,0.983,0.665,0,"Chir04Ox-b02750.2"
